Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2020-06-12,286.5951538642937,287.3761650482097,277.63209643254294,282.84814453125,194678900,12,4,24,6,2020
2020-06-15,277.09283259033515,286.63237783282256,275.90271615337605,285.4887390136719,135782700,15,0,25,6,2020
2020-06-16,293.326765462726,293.47553354638995,286.0651918531277,290.98370361328125,137627500,16,1,25,6,2020
2020-06-17,292.0157652122525,292.3133013713127,289.0311534988338,289.7749938964844,83398900,17,2,25,6,2020
2020-06-18,288.240897490058,290.3700717136035,287.7760078277726,289.8865966796875,80828700,18,3,25,6,2020
2020-06-19,293.39425527691634,293.5903602008235,286.2594673841226,288.2299499511719,135549600,19,4,25,6,2020
2020-06-22,287.62289442213944,290.48053714636455,286.4649036056369,290.0789794921875,74649400,22,0,26,6,2020
2020-06-23,292.75911323057716,293.7023317464779,291.0034317750071,291.4143371582031,68471200,23,1,26,6,2020
2020-06-24,289.35053113495576,289.97623712344625,282.12238011582957,283.98077392578125,132813500,24,2,26,6,2020
2020-06-25,283.4017841112006,287.29603804217845,281.3566046977302,287.02520751953125,89468000,25,3,26,6,2020
2020-06-26,285.9138192697122,286.12861976222734,279.61954070066207,280.2078552246094,127961000,26,4,26,6,2020
2020-06-29,281.47809005915036,284.4664604623479,279.1620794845979,284.3263854980469,79773300,29,0,27,6,2020
2020-06-30,283.8873729872626,289.68673112616494,283.72863091230226,287.9683837890625,113394800,30,1,27,6,2020
2020-07-01,289.09837455626104,291.26496153342845,288.6314391818443,289.98553466796875,72396500,1,2,27,7,2020
2020-07-02,293.4595499347535,294.82302181709093,290.91010090029897,291.5824890136719,69344200,2,3,27,7,2020
2020-07-06,295.44871489916267,296.67208342709216,294.69228179409106,296.083740234375,61713800,6,0,28,7,2020
2020-07-07,294.5241671894889,296.52263581204556,292.6470778271388,293.02996826171875,82910000,7,1,28,7,2020
2020-07-08,293.8050867161172,295.3833306910914,292.0214185190402,295.2712707519531,54638600,8,2,28,7,2020
2020-07-09,295.8876156615187,296.1304311850912,290.13496821449627,293.5903015136719,83354200,9,3,28,7,2020
2020-07-10,293.5248875251493,296.858812651441,292.07739938881764,296.5879821777344,57550400,10,4,28,7,2020
2020-07-13,298.96005124839894,301.36942527176507,293.3568266829696,294.0198669433594,102997500,13,0,29,7,2020
2020-07-14,292.5817004647939,298.61452615085386,291.3676798651455,297.830078125,93657000,14,1,29,7,2020
2020-07-15,301.08924948074167,301.67759256929554,298.15688186460716,300.5662841796875,87196500,15,2,29,7,2020
2020-07-16,298.64245396666865,300.0339118862103,297.988733219527,299.5763244628906,54622500,16,3,29,7,2020
2020-07-17,300.59436905260253,301.2387422518473,298.59587165216726,300.4449462890625,62774900,17,4,29,7,2020
2020-07-20,300.17405529226573,303.6293883169463,299.41762229758507,302.8729553222656,56308800,20,0,30,7,2020
2020-07-21,304.86214076348176,305.31038051767416,302.51811588410635,303.5173645019531,57292200,21,1,30,7,2020
2020-07-22,303.15313365112604,305.56253626779863,303.0410737153692,305.2449951171875,57792900,22,2,30,7,2020
2020-07-23,304.8808008978492,305.59055182494063,300.22079473054373,301.6029052734375,75738000,23,3,30,7,2020
2020-07-24,299.72590026894125,300.69710556151017,298.13830821459993,299.6605224609375,73766600,24,4,30,7,2020
2020-07-27,300.36091279634866,302.02320191741745,299.5577689740907,301.84576416015625,48293000,27,0,31,7,2020
2020-07-28,301.1079321523386,302.23793625345144,299.6324289410671,299.9312744140625,57495000,28,1,31,7,2020
2020-07-29,300.8184741155127,304.1897627090463,300.78111130160045,303.6200866699219,48454200,29,2,31,7,2020
2020-07-30,300.61303245433163,302.9570574976411,298.50250363196176,302.53680419921875,61861700,30,3,31,7,2020
2020-07-31,304.34846442559933,305.030200316559,300.08066836058464,304.9274597167969,84986800,31,4,31,7,2020
2020-08-03,306.60844290105194,307.8224634422945,306.05746259390503,307.04736328125,53077900,3,0,32,8,2020
2020-08-04,306.1789015620823,308.2334289550781,306.1789015620823,308.2334289550781,41917900,4,1,32,8,2020
2020-08-05,309.5501950967431,310.4093688832034,309.27936454999775,310.1478576660156,42697700,5,2,32,8,2020
2020-08-06,309.55955986696745,312.34247712213926,309.2326993270735,312.2210693359375,43679400,6,3,32,8,2020
2020-08-07,311.2405498018542,312.73474921726614,310.32534589128704,312.44525146484375,57308300,7,4,32,8,2020
2020-08-10,312.9027450968508,313.56578537891374,310.94161073495115,313.3790283203125,44282100,10,0,33,8,2020
2020-08-11,314.5743998324138,315.21877299541023,310.0544683626334,310.7922058105469,69601100,11,1,33,8,2020
2020-08-12,313.25762460394975,315.9098142659354,313.2296096198239,315.1253662109375,53774400,12,2,33,8,2020
2020-08-13,314.3501808651793,315.88174238680034,313.621762909632,314.5556335449219,41816100,13,3,33,8,2020
2020-08-14,314.1634753598281,315.1066939759868,313.4257094571057,314.5650329589844,47260400,14,4,33,8,2020
2020-08-17,315.59234604275736,315.9658887168484,314.5744301435807,315.5643310546875,35481000,17,0,34,8,2020
2020-08-18,315.9658238745859,316.6755747593398,314.3502172288338,316.2460021972656,38733900,18,1,34,8,2020
2020-08-19,316.6288527686227,317.15181808617064,314.35955378360524,314.9292297363281,68054200,19,2,34,8,2020
2020-08-20,313.18296572467267,316.395484253293,313.05223860405044,315.9098815917969,42207800,20,3,34,8,2020
2020-08-21,315.5735900568674,317.2545458668646,315.2280339686334,317.0304260253906,55106600,21,4,34,8,2020
2020-08-24,319.4958367857057,320.317647555092,317.0024179962201,320.2429504394531,48588700,24,0,35,8,2020
2020-08-25,320.8126365881978,321.447661895895,319.6359502537484,321.3636169433594,38463400,25,1,35,8,2020
2020-08-26,321.9613353477051,324.85631229086107,321.4103549456374,324.58551025390625,50790200,26,2,35,8,2020
2020-08-27,325.46328439999604,326.76134984379087,323.61421016768975,325.295166015625,58034100,27,3,35,8,2020
2020-08-28,326.3318254124016,327.52717893591137,325.127124060751,327.39642333984375,48588900,28,4,35,8,2020
2020-08-31,327.18156052293955,328.06872046644946,325.97685950549254,326.2103271484375,66099200,31,0,36,8,2020
2020-09-01,327.0509327309665,329.38561007249604,326.1450767824739,329.28289794921875,54908700,1,1,36,9,2020
2020-09-02,331.2159356465646,335.0261155850886,330.05791659214856,334.0455627441406,69540000,2,2,36,9,2020
2020-09-03,332.336631372699,332.8129146497401,319.93482700733875,322.5496826171875,148011100,3,3,36,9,2020
2020-09-04,323.2407772460572,324.82834086334293,312.72538055379096,319.91619873046875,139156300,4,4,36,9,2020
2020-09-08,314.44365796343124,319.9815339755741,310.8669450107516,311.17510986328125,114465300,8,1,37,9,2020
2020-09-09,315.22808677108594,319.81339595911373,314.3502459123081,317.3199768066406,91462300,9,2,37,9,2020
2020-09-10,319.2158328353056,319.87887335014517,310.83900775530225,311.81024169921875,90569500,10,3,37,9,2020
2020-09-11,313.6124630929256,314.6864086904257,309.11119951092945,311.9688415527344,84680200,11,4,37,9,2020
2020-09-14,315.17211639716646,317.8710172817062,312.11836847024654,316.0779724121094,65605700,14,0,38,9,2020
2020-09-15,318.56202594761277,319.4025040289579,316.0872738471888,317.67486572265625,52920900,15,1,38,9,2020
2020-09-16,318.9262076044188,320.3736958610117,316.13391469407816,316.4140930175781,82096000,16,2,38,9,2020
2020-09-17,311.5019402769524,315.3681790501936,310.9696270836264,313.63116455078125,91523300,17,3,38,9,2020
2020-09-18,314.44593197184844,314.55844047590506,307.50763095731395,310.0204162597656,105877900,18,4,38,9,2020
2020-09-21,305.3792846273536,306.7200587261733,301.6569754860896,306.5700378417969,99450800,21,0,39,9,2020
2020-09-22,308.0702153827949,310.2548319002989,305.5292742311441,309.6922607421875,63612100,22,1,39,9,2020
2020-09-23,310.25485534399576,310.5361552510861,302.0039064467572,302.5102233886719,93112200,23,2,39,9,2020
2020-09-24,301.1787202213207,306.41056508870315,299.84730304543854,303.31646728515625,76681300,24,3,39,9,2020
2020-09-25,302.4539265874717,309.0171901941493,301.5726003704774,308.2202453613281,71069400,25,4,39,9,2020
2020-09-28,312.4300567444478,314.061487167799,311.42680829658167,313.33953857421875,64584600,28,0,40,9,2020
2020-09-29,313.1332672251034,313.8833429517761,310.9298804343644,311.6330871582031,51304000,29,1,40,9,2020
2020-09-30,312.30819717481097,317.1837757137039,312.1113072847554,313.99591064453125,104081100,30,2,40,9,2020
2020-10-01,316.6211588259477,317.6056367475899,314.1083737848858,316.01171875,88698700,1,3,40,10,2020
2020-10-02,311.0049146889571,315.9836161569518,310.52672494578115,313.0113830566406,89431100,2,4,40,10,2020
2020-10-05,315.09287749918235,318.74954686774726,315.0460084947165,318.5620422363281,45713100,5,0,41,10,2020
2020-10-06,318.7026895108574,320.8216950795828,313.51771270827516,314.03338623046875,90128900,6,1,41,10,2020
2020-10-07,317.02430215447,320.3153183989159,316.9961750333017,319.4996032714844,56999600,7,2,41,10,2020
2020-10-08,321.45926824445695,322.3968772936673,320.53101582851974,322.33123779296875,45242500,8,3,41,10,2020
2020-10-09,324.00016266156786,325.6784907777207,323.37198065727125,325.2096862792969,59528600,9,4,41,10,2020
2020-10-12,327.77884331830177,331.93244579659654,327.28191151631125,330.441650390625,80388500,12,0,42,10,2020
2020-10-13,330.3009491581667,330.47909718518025,327.3099736901741,328.28509521484375,73255500,13,1,42,10,2020
2020-10-14,328.8664157961998,329.97278774758956,325.481660432992,326.22235107421875,57727900,14,2,42,10,2020
2020-10-15,322.26563661869,326.306729812301,321.7218358954401,325.8191833496094,60357700,15,3,42,10,2020
2020-10-16,327.1880751646604,328.86640352516724,325.44413591112414,325.6222839355469,89501900,16,4,42,10,2020
2020-10-19,326.8973702216107,327.5349374706405,319.7621795077128,320.6716613769531,68425600,19,0,43,10,2020
2020-10-20,322.031233935768,325.2378698514806,321.26241617122287,321.95623779296875,60051900,20,1,43,10,2020
2020-10-21,321.9092832280509,324.10331345331286,321.0373137311335,321.34674072265625,63575000,21,2,43,10,2020
2020-10-22,321.56244759199205,323.70019545251324,319.39657259963093,323.1094970703125,55399300,22,3,43,10,2020
2020-10-23,324.3471175795605,324.4033718379472,321.72182347631536,324.20648193359375,49143900,23,4,43,10,2020
2020-10-26,320.78418856411594,321.58116197860556,314.6803444978062,318.21514892578125,91473000,26,0,44,10,2020
2020-10-27,318.56205949148404,318.89958501445426,316.90247316287486,317.1181335449219,65994100,27,1,44,10,2020
2020-10-28,311.3800151864686,317.14630593530734,305.782487223201,306.2794189453125,127094300,28,2,44,10,2020
2020-10-29,306.5137758012454,312.5988493363691,304.80732047506086,309.3922424316406,90597700,29,3,44,10,2020
2020-10-30,307.79830072339996,309.1203329301285,302.4726881358898,306.1668701171875,120287300,30,4,44,10,2020
2020-11-02,309.59857177734375,311.62378248570985,306.82322792124074,309.59857177734375,86068300,2,0,45,11,2020
2020-11-03,312.87078692950575,317.1462821919219,309.6829216708354,315.0647888183594,93294200,3,1,45,11,2020
2020-11-04,319.59338732663514,326.23167501458374,318.40263420749625,322.106201171875,126959700,4,2,45,11,2020
2020-11-05,327.45060497682704,330.2165633690293,327.094308927547,328.3882141113281,82039700,5,3,45,11,2020
2020-11-06,328.0975415130335,329.5789798966436,325.95979393552557,328.3132019042969,74973000,6,4,45,11,2020
2020-11-09,341.26156418749326,341.64598732836964,331.96985514693273,332.43865966796875,172304200,9,0,46,11,2020
2020-11-10,331.43543917250804,333.0200008767835,328.6413823033707,331.9511413574219,85552000,10,1,46,11,2020
2020-11-11,334.16384995628147,335.2514798562035,332.90745729953267,334.4170227050781,58649000,11,2,46,11,2020
2020-11-12,333.39501093391186,334.463898977484,329.344561614286,331.1728820800781,67546200,12,3,46,11,2020
2020-11-13,333.10430226490615,336.5078271364115,332.5792435720982,335.75775146484375,62892200,13,4,46,11,2020
2020-11-16,338.45808826332853,340.14577292387503,337.1547980914359,339.9488830566406,74541100,16,0,47,11,2020
2020-11-17,337.511165246893,339.33951452602435,335.9828577615732,338.12060546875,66111000,17,1,47,11,2020
2020-11-18,338.392495692237,338.94568161449536,334.0138487090772,334.0513610839844,70591300,18,2,47,11,2020
2020-11-19,333.4138131484172,335.83283211963845,332.0542684612405,335.4577941894531,59940900,19,3,47,11,2020
2020-11-20,335.19526896359696,335.4015441198093,333.0856483897002,333.16064453125,70417300,20,4,47,11,2020
2020-11-23,334.98895208611134,336.4328779997635,332.7293108969822,335.15771484375,63230600,23,0,48,11,2020
2020-11-24,337.73613730101016,341.1115354979063,336.8735530256435,340.558349609375,62415900,24,1,48,11,2020
2020-11-25,340.47397206692654,340.50209919331934,338.92692288820746,340.0332946777344,45330900,25,2,48,11,2020
2020-11-27,341.1396631546907,341.4584467885662,339.95826663055004,340.98028564453125,28514100,27,4,48,11,2020
2020-11-30,340.19271289967094,340.46462756304567,336.76108861486273,339.47076416015625,83872700,30,0,49,11,2020
2020-12-01,342.76171739998676,344.7400585885432,342.16163392578363,343.1836242675781,74231400,1,1,49,12,2020
2020-12-02,342.05851827775217,344.06498663541856,341.4772052826671,343.9056091308594,45927000,2,2,49,12,2020
2020-12-03,343.8025349176668,345.21833396736116,342.69616292786316,343.8119201660156,62882000,3,3,49,12,2020
2020-12-04,344.40256944272784,346.77471923828125,344.30880281329314,346.77471923828125,50749900,4,4,49,12,2020
2020-12-07,345.99643326227147,346.5590043368273,344.7775531120284,346.06207275390625,48944300,7,0,50,12,2020
2020-12-08,344.77770530632495,347.64678757814215,344.73083628507,347.0748596191406,42458900,8,1,50,12,2020
2020-12-09,347.7405085536907,347.899886095874,343.1181020133763,343.9619445800781,74098300,9,2,50,12,2020
2020-12-10,342.57423249613083,344.90887000020473,341.6928776525128,343.8493957519531,57735400,10,3,50,12,2020
2020-12-11,342.1335201082575,343.8587172433592,340.59585621952704,343.4461669921875,57698600,11,4,50,12,2020
2020-12-14,345.6402333479228,346.7278347271042,341.73039079976473,341.9085388183594,69216200,14,0,51,12,2020
2020-12-15,344.47754826352815,346.5309143066406,343.0899052264503,346.5309143066406,63865300,15,1,51,12,2020
2020-12-16,346.7466906296575,348.0030837030914,345.8559503172842,347.0748596191406,58420500,16,2,51,12,2020
2020-12-17,348.7342927111033,349.221839088772,347.89980696908026,349.01556396484375,64119500,17,3,51,12,2020
2020-12-18,349.30749164191985,349.4769737830207,345.5881373775512,347.62200927734375,136542300,18,4,51,12,2020
2020-12-21,343.6578635865335,356.3601163970188,340.88954028715665,346.37908935546875,96386700,21,0,52,12,2020
2020-12-22,346.70867741540525,346.82166551823207,344.6559835859723,345.7953186035156,47949000,22,1,52,12,2020
2020-12-23,346.7746112282764,348.0363596551786,345.77651129750996,346.1060791015625,46201400,23,2,52,12,2020
2020-12-24,346.5862551740015,347.4807921909982,345.9930676493673,347.4525451660156,26457900,24,3,52,12,2020
2020-12-28,350.0324656721365,350.83283620010246,349.4016059955859,350.4373779296875,39000400,28,0,53,12,2020
2020-12-29,351.98163909767106,352.1605464869745,349.17564364985685,349.76885986328125,53680500,29,1,53,12,2020
2020-12-30,350.59745103173964,351.3130805349036,349.8724250120508,350.26788330078125,49455300,30,2,53,12,2020
2020-12-31,350.07016865459974,352.7819976888743,349.55229700987786,352.04754638671875,78520700,31,3,53,12,2020
2021-01-04,353.39401932437477,353.525857910337,343.51658510808943,347.2547607421875,110210800,4,0,1,1,2021
2021-01-05,346.60499489011744,350.74805339791504,346.5578973731817,349.6463623046875,66426200,5,1,1,1,2021
2021-01-06,348.121053774637,354.96654596764,347.5655098304193,351.73681640625,107997700,6,2,1,1,2021
2021-01-07,354.1379511228153,357.71604170897524,353.9590437199544,356.9627685546875,68766800,7,3,1,1,2021
2021-01-08,358.3657849891876,359.2132245496136,355.07958960312703,358.9966735839844,71677200,8,4,1,1,2021
2021-01-11,355.7857148268843,358.3562799634416,355.66330148980535,356.57666015625,51034700,11,0,2,1,2021
2021-01-12,356.7650248871686,357.678354900263,354.3827346969602,356.6520080566406,52547700,12,1,2,1,2021
2021-01-13,356.5767156283117,358.6199841964932,355.7857701758999,357.61248779296875,45303600,13,2,2,1,2021
2021-01-14,358.36576297509407,358.8742381743271,356.0211736303176,356.3601379394531,49989100,14,3,2,1,2021
2021-01-15,354.7218108246874,355.5315781855933,351.87817107068145,353.7613830566406,107160000,15,4,2,1,2021
2021-01-19,356.2471364819874,357.0851794407068,354.7499867017022,356.5390319824219,51233300,19,1,3,1,2021
2021-01-20,358.85536135079406,362.3204924247387,358.4599030191362,361.4730529785156,61836100,20,2,3,1,2021
2021-01-21,362.03795268561555,362.47111198078824,360.87037085720533,361.80255126953125,47840100,21,3,3,1,2021
2021-01-22,359.92875650435366,361.698979708259,359.54269474303186,360.52197265625,52860500,22,4,3,1,2021
2021-01-25,361.26585990712374,362.3016031552872,356.3600736788206,361.9438171386719,70402000,25,0,4,1,2021
2021-01-26,362.9043030830211,363.3186119432897,361.1435047946442,361.37890625,42665300,26,1,4,1,2021
2021-01-27,358.01742023822703,358.1115865815908,350.2868433314672,352.54669189453125,123351100,27,2,4,1,2021
2021-01-28,354.3827859043792,359.6275377108726,353.9402587135268,355.5786437988281,94198100,28,3,4,1,2021
2021-01-29,353.695378246898,354.6746562888395,346.76514487123615,348.4600524902344,126765100,29,4,4,1,2021
2021-02-01,351.89690580581953,355.30551405961796,348.7519460154218,354.2603454589844,75817600,1,0,5,2,2021
2021-02-02,357.48063855333345,360.8421781777744,354.34510386252526,359.2696838378906,64450700,2,1,5,2,2021
2021-02-03,360.1077290394092,361.2941615578961,358.2621896938409,359.55218505859375,52427100,3,2,5,2,2021
2021-02-04,360.59736620486206,363.6858322257528,359.6651856140704,363.6387634277344,47142600,4,3,5,2,2021
2021-02-05,365.5313220766725,365.785545255473,363.5916167510943,365.0699157714844,48669800,5,4,5,2,2021
2021-02-08,366.5388408068623,367.75352020684556,365.67257965401774,367.7064514160156,38365200,8,0,6,2,2021
2021-02-09,366.85896747114947,368.06425030228803,366.44468741735096,367.46160888671875,35551100,9,1,6,2,2021
2021-02-10,369.2224278915209,369.3730882539895,364.87221409152033,367.3015441894531,59154400,10,2,6,2,2021
2021-02-11,368.3937947308872,368.8175287784321,365.4371678567553,367.8947448730469,42913300,11,3,6,2,2021
2021-02-12,367.08497876675017,369.95686458614784,367.0096342207289,369.7120666503906,50593300,12,4,6,2,2021
2021-02-16,370.95503695094993,371.15279487134046,368.6669416052637,369.3919677734375,50972400,16,1,7,2,2021
2021-02-17,367.6217201409118,369.7309077715101,366.5953446124417,369.4766845703125,52290600,17,2,7,2,2021
2021-02-18,366.84021664039767,368.6575090194451,365.0982400850984,367.90423583984375,59712800,18,3,7,2,2021
2021-02-19,369.1753391647472,369.46723462141614,366.80247450340704,367.25445556640625,83241000,19,4,7,2,2021
2021-02-22,364.4579650442027,366.8684737679361,364.15664426985336,364.4297180175781,67414200,22,0,8,2,2021
2021-02-23,362.19803576303104,366.23753208077727,357.9984825753589,364.8721923828125,107284100,23,1,8,2,2021
2021-02-24,363.77051550359107,369.32601209247883,362.7724157657389,368.8928527832031,72433900,24,2,8,2,2021
2021-02-25,367.61227939173733,368.99644089985026,358.5446120360921,360.00408935546875,146670500,25,3,8,2,2021
2021-02-26,361.9061966211011,363.06435336962386,356.14357369660837,358.149169921875,152701600,26,4,8,2,2021
2021-03-01,363.07372162029355,368.09249586103795,358.3468715697293,366.8307189941406,105348800,1,0,9,3,2021
2021-03-02,367.05675792641773,367.292159362356,363.4598170887539,363.9682922363281,79595300,2,1,9,3,2021
2021-03-03,363.2619977604451,364.24124680130217,359.0435947307233,359.1471862792969,119940200,3,2,9,3,2021
2021-03-04,358.9588665371739,361.57652879937353,350.16427420682663,354.70281982421875,183433000,4,3,9,3,2021
2021-03-05,358.2432773789606,362.2921989133074,350.87994303853714,361.2281799316406,152039600,5,4,9,3,2021
2021-03-08,362.19804099019245,365.04167977288404,359.1472478103826,359.4297180175781,123149200,8,0,10,3,2021
2021-03-09,363.31862732166235,367.1415448196132,362.8101521106231,364.5615539550781,113633600,9,1,10,3,2021
2021-03-10,366.9343105588221,368.544448185396,365.5030803058147,366.8307189941406,109899400,10,2,10,3,2021
2021-03-11,369.3260034650149,372.5462787747761,368.8645971450888,370.5500793457031,86245000,11,3,10,3,2021
2021-03-12,369.17537754965355,371.19039893538013,368.35618513540584,371.0491638183594,64653600,12,4,10,3,2021
2021-03-15,371.3033459974568,373.52555028994834,369.1376644810548,373.26190185546875,73427200,15,0,11,3,2021
2021-03-16,373.8834650327331,374.5990659831235,372.0096497344153,372.79119873046875,73722500,16,1,11,3,2021
2021-03-17,371.4917228010157,374.872084062615,370.3335373606462,374.06231689453125,97959300,17,2,11,3,2021
2021-03-18,371.4446598802561,373.55384764027,367.93245996244,368.6198425292969,115349100,18,3,11,3,2021
2021-03-19,368.31570589057515,369.91223414123635,365.7366920634344,367.9378356933594,113624500,19,4,11,3,2021
2021-03-22,368.45735937205956,372.2739142138957,368.40068029076474,370.8757629394531,73778600,22,0,12,3,2021
2021-03-23,370.2333708419937,371.6976284521401,367.1631290926305,367.9566650390625,90686600,23,1,12,3,2021
2021-03-24,369.3736509465277,371.02685782416563,366.03889765510655,366.08612060546875,97588600,24,2,12,3,2021
2021-03-25,364.6313221896855,368.94853198799444,362.6663515692931,368.14556884765625,116128600,25,3,12,3,2021
2021-03-26,369.30757679748655,374.4844872829987,368.70299031657015,374.0782775878906,114409100,26,4,12,3,2021
2021-03-29,372.58563626021083,374.805662966204,371.08358299861806,373.8893127441406,108107600,29,0,13,3,2021
2021-03-30,372.6045788762878,373.57760825699216,371.2819900383513,372.8974304199219,76262200,30,1,13,3,2021
2021-03-31,373.47364088825344,375.98651907327525,373.4453013490467,374.40887451171875,112734200,31,2,13,3,2021
2021-04-01,376.3643921538695,378.50885634600075,376.1565592548445,378.4521484375,99682900,1,3,13,4,2021
2021-04-05,381.14449986290174,384.43203041114225,381.0689373716322,383.88409423828125,91684800,5,0,14,4,2021
2021-04-06,383.3173351846648,384.7154576111067,382.9772318717166,383.65740966796875,62021000,6,1,14,4,2021
2021-04-07,383.48739779666937,384.4509710594218,383.0245089983342,384.1014404296875,55836300,7,2,14,4,2021
2021-04-08,385.3673190717819,385.98136170115106,384.4226292328612,385.9246826171875,57863100,8,3,14,4,2021
2021-04-09,385.80183173930294,388.9004127323881,385.67901746832405,388.7303466796875,61104600,9,4,14,4,2021
2021-04-12,388.12575739952746,389.14600955996264,387.51171487882584,388.8720703125,56704900,12,0,15,4,2021
2021-04-13,388.76823332140407,390.6576131210522,388.3809070029185,390.024658203125,56551000,13,1,15,4,2021
2021-04-14,389.9962440309382,391.06374802620905,388.14466025389737,388.6925964355469,61659900,14,2,15,4,2021
2021-04-15,390.8559093428397,393.14207111410866,390.8086863894439,392.86810302734375,60229800,15,3,15,4,2021
2021-04-16,394.17178777374835,394.79528645183314,392.7358697703559,394.1812438964844,82037300,16,4,15,4,2021
2021-04-19,393.23660105116204,393.69003372226695,390.90321599894816,392.2446594238281,78498500,19,0,16,4,2021
2021-04-20,391.0164924477366,392.1312193040961,387.8801159230548,389.37274169921875,81851800,20,1,16,4,2021
2021-04-21,388.74928495396665,393.26490076751844,388.607558428953,393.05706787109375,66793000,21,2,16,4,2021
2021-04-22,392.88699437077014,393.7277531721244,388.39026238846276,389.4671936035156,97582800,22,3,16,4,2021
2021-04-23,390.03402743869714,395.1164625802666,389.95846494858955,393.6899719238281,73209200,23,4,16,4,2021
2021-04-26,394.351320730685,395.08817763703104,393.75616153139686,394.51190185546875,52182400,26,0,17,4,2021
2021-04-27,394.8141756176997,395.0125812201906,393.2743267307123,394.4268493652344,51303100,27,1,17,4,2021
2021-04-28,394.7007722530231,395.8344113415944,393.8411012296238,394.3134460449219,51238900,28,2,17,4,2021
2021-04-29,397.07201406560114,397.44988421054643,393.4066131173795,396.8263854980469,78544300,29,3,17,4,2021
2021-04-30,394.5308189647958,395.39049017106777,393.31216100978986,394.21905517578125,85527000,30,4,17,4,2021
2021-05-03,396.2311942657152,396.618520502579,394.5685599965547,395.0692443847656,68128300,3,0,18,5,2021
2021-05-04,393.05714103785937,393.55782554113256,388.90051116526075,392.63201904296875,101591200,4,1,18,5,2021
2021-05-05,394.29457899914655,394.5307514165997,392.18791065679363,392.7547302246094,60162200,5,2,18,5,2021
2021-05-06,392.8303293787919,396.0233853735317,390.799252165048,395.8911437988281,74321400,6,3,18,5,2021
2021-05-07,396.66579074021297,399.43372477306895,395.97615684791066,398.7724304199219,67733800,7,4,18,5,2021
2021-05-10,399.1314218968624,399.358138212809,394.70082463499676,394.8236389160156,81852400,10,0,19,5,2021
2021-05-11,390.2513045552081,392.30126497408736,387.3794399147185,391.2998962402344,116888000,11,1,19,5,2021
2021-05-12,388.48479587753445,389.76956016414624,381.654678261655,382.9866943359375,134811000,12,2,19,5,2021
2021-05-13,384.55492531315656,389.54288684236076,384.50767352026946,387.5873718261719,106394000,13,3,19,5,2021
2021-05-14,390.3552187169453,394.3984894367975,390.32687917943207,393.538818359375,82201600,14,4,19,5,2021
2021-05-17,392.4146901350111,393.35937988752505,390.4969422609501,392.5374755859375,65129200,17,0,20,5,2021
2021-05-18,392.80197555554935,393.04760410918004,388.9948771224863,389.1554870605469,59810200,18,1,20,5,2021
2021-05-19,384.4132024591372,388.31474728225965,382.9111202431311,388.13525390625,106467100,19,2,20,5,2021
2021-05-20,389.02319950849915,393.58606681707323,388.90041406674004,392.31072998046875,78022200,20,3,20,5,2021
2021-05-21,393.81280726721025,395.0692607659023,391.52667424120676,391.98956298828125,76578700,21,4,20,5,2021
2021-05-24,394.25682778545604,397.0720136975302,394.01119921812943,395.9856262207031,51376700,24,0,21,5,2021
2021-05-25,397.08145390118443,397.4404406405966,394.5213525964511,395.1070556640625,57451400,25,1,21,5,2021
2021-05-26,395.7021943153733,396.4012555107979,394.6536025222363,395.8911437988281,43088600,26,2,21,5,2021
2021-05-27,396.93030008843584,397.4498679127247,395.8155442865395,396.0989685058594,56707700,27,3,21,5,2021
2021-05-28,397.6860190902907,397.9505310497316,396.5712921776214,396.8074645996094,58520200,28,4,21,5,2021
2021-06-01,399.1975411945775,399.3392388863988,396.0139414565421,396.45794677734375,54216600,1,1,22,6,2021
2021-06-02,397.11918603939483,397.9316341348848,396.0989338960609,397.0813903808594,49097100,2,2,22,6,2021
2021-06-03,394.73862860160705,396.76024973049454,393.25545873442013,395.60772705078125,58138800,3,3,22,6,2021
2021-06-04,397.47820932299726,399.52819875012193,395.67384845451096,399.22589111328125,55938800,4,4,22,6,2021
2021-06-07,399.2164015937591,399.39589493626494,397.8938418302742,398.8385314941406,51555000,7,0,23,6,2021
2021-06-08,399.7076637869331,399.8021385272715,397.07200015824367,398.923583984375,47134300,8,1,23,6,2021
2021-06-09,399.77380435045234,399.84939567559417,398.1017138596426,398.32843017578125,48436300,9,2,23,6,2021
2021-06-10,399.56595013257123,401.14359462724616,398.23393418703716,400.17999267578125,51020100,10,3,23,6,2021
2021-06-11,400.737406558681,400.9546667518774,399.43373008092857,400.84130859375,45570800,11,4,23,6,2021
2021-06-14,400.95472181560285,401.84273261574424,399.69829695095245,401.73883056640625,42358500,14,0,24,6,2021
2021-06-15,401.8899638797828,401.9277307159871,400.1139423702172,401.001953125,51508500,15,1,24,6,2021
2021-06-16,401.1436065524899,401.3703228632724,396.69412597552775,398.7629699707031,80386100,16,2,24,6,2021
2021-06-17,398.3473114139959,399.62261942264774,396.12728489246956,398.6307067871094,90949700,17,3,24,6,2021
2021-06-18,395.309657650304,396.0110057736917,393.04447791246565,393.25299072265625,118676300,18,4,24,6,2021
2021-06-21,395.03485692913233,399.07241066609714,394.21029261360286,398.8828430175781,72822000,21,0,25,6,2021
2021-06-22,398.8732952467452,401.85879703426053,398.14348599551647,401.0152587890625,57700300,22,1,25,6,2021
2021-06-23,401.09116935851483,401.90624657749316,400.4466856610955,400.531982421875,49445400,23,2,25,6,2021
